"State","Race","Date","DateAsDate","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4"
"MA","Black",20201007,2020-10-07,273,2,265,183,170,171
"MA","Black",20201014,2020-10-14,219,4,273,265,183,170
"MA","Black",20201021,2020-10-21,316,2,219,273,265,183
"MA","Black",20201028,2020-10-28,456,9,316,219,273,265
"MA","Black",20201104,2020-11-04,427,8,456,316,219,273
"MA","Black",20201111,2020-11-11,0,0,427,456,316,219
"MA","Black",20201118,2020-11-18,629,7,0,427,456,316
"MA","Black",20201125,2020-11-25,737,9,629,0,427,456
"MA","Black",20201202,2020-12-02,796,10,737,629,0,427
"MA","Black",20201209,2020-12-09,933,11,796,737,629,0
"MA","Black",20201216,2020-12-16,1667,8,933,796,737,629
"MA","Black",20201223,2020-12-23,1844,17,1667,933,796,737
"MA","Black",20201230,2020-12-30,1543,16,1844,1667,933,796
"MA","Black",20210106,2021-01-06,1641,42,1543,1844,1667,933
"MA","Black",20210113,2021-01-13,2042,17,1641,1543,1844,1667
"MA","Black",20210120,2021-01-20,1679,22,2042,1641,1543,1844
"MA","Black",20210127,2021-01-27,1641,17,1679,2042,1641,1543
"MA","Black",20210203,2021-02-03,1400,16,1641,1679,2042,1641
"MA","Black",20210210,2021-02-10,1067,29,1400,1641,1679,2042
"MA","Black",20210217,2021-02-17,730,17,1067,1400,1641,1679
"MA","Black",20210224,2021-02-24,690,11,730,1067,1400,1641
"MA","Black",20210303,2021-03-03,588,16,690,730,1067,1400
"MA","NHPI",20200422,2020-04-22,0,0,NA,NA,NA,NA
"MA","NHPI",20200429,2020-04-29,0,0,0,NA,NA,NA
"MA","NHPI",20200506,2020-05-06,0,0,0,0,NA,NA
"MA","NHPI",20200513,2020-05-13,0,0,0,0,0,NA
"MA","NHPI",20200520,2020-05-20,0,0,0,0,0,0
"MA","NHPI",20200527,2020-05-27,0,0,0,0,0,0
"MA","NHPI",20200603,2020-06-03,0,0,0,0,0,0
"MA","NHPI",20200610,2020-06-10,0,0,0,0,0,0
"MA","NHPI",20200617,2020-06-17,0,0,0,0,0,0
"MA","NHPI",20200624,2020-06-24,0,0,0,0,0,0
"MA","NHPI",20200701,2020-07-01,0,0,0,0,0,0
"MA","NHPI",20200708,2020-07-08,0,0,0,0,0,0
"MA","NHPI",20200715,2020-07-15,0,0,0,0,0,0
"MA","NHPI",20200722,2020-07-22,0,0,0,0,0,0
"MA","NHPI",20200729,2020-07-29,0,0,0,0,0,0
"MA","NHPI",20200805,2020-08-05,0,0,0,0,0,0
"MA","NHPI",20200812,2020-08-12,0,0,0,0,0,0
"MA","NHPI",20200819,2020-08-19,0,0,0,0,0,0
"MA","NHPI",20200826,2020-08-26,0,0,0,0,0,0
"MA","NHPI",20200902,2020-09-02,0,0,0,0,0,0
"MA","NHPI",20200909,2020-09-09,0,0,0,0,0,0
"MA","NHPI",20200916,2020-09-16,0,0,0,0,0,0
"MA","NHPI",20200923,2020-09-23,0,0,0,0,0,0
"MA","NHPI",20200930,2020-09-30,0,0,0,0,0,0
"MA","NHPI",20201007,2020-10-07,0,0,0,0,0,0
"MA","NHPI",20201014,2020-10-14,0,0,0,0,0,0
"MA","NHPI",20201021,2020-10-21,0,0,0,0,0,0
"MA","NHPI",20201028,2020-10-28,0,0,0,0,0,0
"MA","NHPI",20201104,2020-11-04,0,0,0,0,0,0
"MA","NHPI",20201111,2020-11-11,0,0,0,0,0,0
"MA","NHPI",20201118,2020-11-18,0,0,0,0,0,0
"MA","NHPI",20201125,2020-11-25,0,0,0,0,0,0
"MA","NHPI",20201202,2020-12-02,0,0,0,0,0,0
"MA","NHPI",20201209,2020-12-09,0,0,0,0,0,0
"MA","NHPI",20201216,2020-12-16,0,0,0,0,0,0
"MA","NHPI",20201223,2020-12-23,0,0,0,0,0,0
"MA","NHPI",20201230,2020-12-30,0,0,0,0,0,0
"MA","NHPI",20210106,2021-01-06,0,0,0,0,0,0
"MA","NHPI",20210113,2021-01-13,8,0,0,0,0,0
"MA","NHPI",20210120,2021-01-20,7,0,8,0,0,0
"MA","NHPI",20210127,2021-01-27,5,0,7,8,0,0
"MA","NHPI",20210203,2021-02-03,8,0,5,7,8,0
"MA","NHPI",20210210,2021-02-10,8,0,8,5,7,8
"MA","NHPI",20210217,2021-02-17,3,0,8,8,5,7
"MA","NHPI",20210224,2021-02-24,2,0,3,8,8,5
"MA","NHPI",20210303,2021-03-03,5,0,2,3,8,8
"MA","Other",20200422,2020-04-22,587,29,NA,NA,NA,NA
"MA","Other",20200429,2020-04-29,546,41,587,NA,NA,NA
"MA","Other",20200506,2020-05-06,543,41,546,587,NA,NA
"MA","Other",20200513,2020-05-13,708,27,543,546,587,NA
"MA","Other",20200520,2020-05-20,525,35,708,543,546,587
"MA","Other",20200527,2020-05-27,414,22,525,708,543,546
"MA","Other",20200603,2020-06-03,434,12,414,525,708,543
"MA","Other",20200610,2020-06-10,534,13,434,414,525,708
"MA","Other",20200617,2020-06-17,206,4,534,434,414,525
"MA","Other",20200624,2020-06-24,75,13,206,534,434,414
"MA","Other",20200701,2020-07-01,78,2,75,206,534,434
"MA","Other",20200708,2020-07-08,160,3,78,75,206,534
"MA","Other",20200715,2020-07-15,187,9,160,78,75,206
"MA","Other",20200722,2020-07-22,193,0,187,160,78,75
"MA","Other",20200729,2020-07-29,191,6,193,187,160,78
"MA","Other",20200805,2020-08-05,257,2,191,193,187,160
"MA","Other",20200812,2020-08-12,213,-2,257,191,193,187
"MA","Other",20200819,2020-08-19,235,2,213,257,191,193
"MA","Other",20200826,2020-08-26,220,10,235,213,257,191
"MA","Other",20200902,2020-09-02,101,8,220,235,213,257
"MA","Other",20200909,2020-09-09,226,3,101,220,235,213
"MA","Other",20200916,2020-09-16,283,13,226,101,220,235
"MA","Other",20200923,2020-09-23,334,6,283,226,101,220
"MA","Other",20200930,2020-09-30,384,10,334,283,226,101
"MA","Other",20201007,2020-10-07,433,7,384,334,283,226
"MA","Other",20201014,2020-10-14,484,11,433,384,334,283
"MA","Other",20201021,2020-10-21,465,21,484,433,384,334
"MA","Other",20201028,2020-10-28,624,11,465,484,433,384
"MA","Other",20201104,2020-11-04,706,13,624,465,484,433
"MA","Other",20201111,2020-11-11,0,0,706,624,465,484
"MA","Other",20201118,2020-11-18,1047,19,0,706,624,465
"MA","Other",20201125,2020-11-25,1266,22,1047,0,706,624
"MA","Other",20201202,2020-12-02,1522,29,1266,1047,0,706
"MA","Other",20201209,2020-12-09,1586,24,1522,1266,1047,0
"MA","Other",20201216,2020-12-16,2795,38,1586,1522,1266,1047
"MA","Other",20201223,2020-12-23,2976,33,2795,1586,1522,1266
"MA","Other",20201230,2020-12-30,2558,43,2976,2795,1586,1522
"MA","Other",20210106,2021-01-06,2687,85,2558,2976,2795,1586
"MA","Other",20210113,2021-01-13,3573,65,2687,2558,2976,2795
"MA","Other",20210120,2021-01-20,2976,46,3573,2687,2558,2976
"MA","Other",20210127,2021-01-27,2687,51,2976,3573,2687,2558
"MA","Other",20210203,2021-02-03,2268,53,2687,2976,3573,2687
"MA","Other",20210210,2021-02-10,1965,59,2268,2687,2976,3573
"MA","Other",20210217,2021-02-17,1551,47,1965,2268,2687,2976
"MA","Other",20210224,2021-02-24,1405,48,1551,1965,2268,2687
"MA","Other",20210303,2021-03-03,1193,45,1405,1551,1965,2268
"MA","Unknown",20200422,2020-04-22,5123,496,NA,NA,NA,NA
"MA","Unknown",20200429,2020-04-29,8601,541,5123,NA,NA,NA
"MA","Unknown",20200506,2020-05-06,4198,330,8601,5123,NA,NA
"MA","Unknown",20200513,2020-05-13,-1144,328,4198,8601,5123,NA
"MA","Unknown",20200520,2020-05-20,1796,250,-1144,4198,8601,5123
"MA","Unknown",20200527,2020-05-27,985,142,1796,-1144,4198,8601
"MA","Unknown",20200603,2020-06-03,-1491,220,985,1796,-1144,4198
"MA","Unknown",20200610,2020-06-10,233,-1,-1491,985,1796,-1144
"MA","Unknown",20200617,2020-06-17,-137,-1,233,-1491,985,1796
"MA","Unknown",20200624,2020-06-24,-136,-51,-137,233,-1491,985
"MA","Unknown",20200701,2020-07-01,-20,-23,-136,-137,233,-1491
"MA","Unknown",20200708,2020-07-08,60,-17,-20,-136,-137,233
"MA","Unknown",20200715,2020-07-15,261,-9,60,-20,-136,-137
"MA","Unknown",20200722,2020-07-22,169,-2,261,60,-20,-136
"MA","Unknown",20200729,2020-07-29,568,-1,169,261,60,-20
"MA","Unknown",20200805,2020-08-05,580,-4,568,169,261,60
"MA","Unknown",20200812,2020-08-12,356,0,580,568,169,261
"MA","Unknown",20200819,2020-08-19,245,2,356,580,568,169
"MA","Unknown",20200826,2020-08-26,377,-1,245,356,580,568
"MA","Unknown",20200902,2020-09-02,313,1,377,245,356,580
"MA","Unknown",20200909,2020-09-09,53,-1,313,377,245,356
"MA","Unknown",20200916,2020-09-16,253,-2,53,313,377,245
"MA","Unknown",20200923,2020-09-23,240,5,253,53,313,377
"MA","Unknown",20200930,2020-09-30,313,-2,240,253,53,313
"MA","Unknown",20201007,2020-10-07,643,1,313,240,253,53
"MA","Unknown",20201014,2020-10-14,882,0,643,313,240,253
"MA","Unknown",20201021,2020-10-21,470,-3,882,643,313,240
"MA","Unknown",20201028,2020-10-28,1752,2,470,882,643,313
"MA","Unknown",20201104,2020-11-04,4066,23,1752,470,882,643
"MA","Unknown",20201111,2020-11-11,12380,9,4066,1752,470,882
"MA","Unknown",20201118,2020-11-18,8628,31,12380,4066,1752,470
"MA","Unknown",20201125,2020-11-25,6620,9,8628,12380,4066,1752
"MA","Unknown",20201202,2020-12-02,6235,20,6620,8628,12380,4066
"MA","Unknown",20201209,2020-12-09,7282,-31,6235,6620,8628,12380
"MA","Unknown",20201216,2020-12-16,9484,20,7282,6235,6620,8628
"MA","Unknown",20201223,2020-12-23,5377,28,9484,7282,6235,6620
"MA","Unknown",20201230,2020-12-30,7282,6,5377,9484,7282,6235
"MA","Unknown",20210106,2021-01-06,6235,2,7282,5377,9484,7282
"MA","Unknown",20210113,2021-01-13,11455,6,6235,7282,5377,9484
"MA","Unknown",20210120,2021-01-20,6784,0,11455,6235,7282,5377
"MA","Unknown",20210127,2021-01-27,4307,2,6784,11455,6235,7282
"MA","Unknown",20210203,2021-02-03,3823,1,4307,6784,11455,6235
"MA","Unknown",20210210,2021-02-10,2338,-5,3823,4307,6784,11455
"MA","Unknown",20210217,2021-02-17,1620,-1,2338,3823,4307,6784
"MA","Unknown",20210224,2021-02-24,1576,6,1620,2338,3823,4307
"MA","Unknown",20210303,2021-03-03,1677,-5,1576,1620,2338,3823
"MA","White",20200422,2020-04-22,3795,398,NA,NA,NA,NA
"MA","White",20200429,2020-04-29,4146,467,3795,NA,NA,NA
"MA","White",20200506,2020-05-06,3547,517,4146,3795,NA,NA
"MA","White",20200513,2020-05-13,3279,406,3547,4146,3795,NA
"MA","White",20200520,2020-05-20,2483,368,3279,3547,4146,3795
"MA","White",20200527,2020-05-27,1715,255,2483,3279,3547,4146
"MA","White",20200603,2020-06-03,2519,272,1715,2483,3279,3547
"MA","White",20200610,2020-06-10,3492,255,2519,1715,2483,3279
"MA","White",20200617,2020-06-17,901,221,3492,2519,1715,2483
"MA","White",20200624,2020-06-24,861,198,901,3492,2519,1715
"MA","White",20200701,2020-07-01,786,138,861,901,3492,2519
"MA","White",20200708,2020-07-08,697,154,786,861,901,3492
"MA","White",20200715,2020-07-15,751,110,697,786,861,901
"MA","White",20200722,2020-07-22,941,82,751,697,786,861
"MA","White",20200729,2020-07-29,910,83,941,751,697,786
"MA","White",20200805,2020-08-05,1084,66,910,941,751,697
"MA","White",20200812,2020-08-12,808,93,1084,910,941,751
"MA","White",20200819,2020-08-19,833,85,808,1084,910,941
"MA","White",20200826,2020-08-26,759,87,833,808,1084,910
"MA","White",20200902,2020-09-02,862,82,759,833,808,1084
"MA","White",20200909,2020-09-09,696,70,862,759,833,808
"MA","White",20200916,2020-09-16,862,77,696,862,759,833
"MA","White",20200923,2020-09-23,954,80,862,696,862,759
"MA","White",20200930,2020-09-30,1307,86,954,862,696,862
"MA","White",20201007,2020-10-07,1478,82,1307,954,862,696
"MA","White",20201014,2020-10-14,1480,68,1478,1307,954,862
"MA","White",20201021,2020-10-21,1943,105,1480,1478,1307,954
"MA","White",20201028,2020-10-28,2869,107,1943,1480,1478,1307
"MA","White",20201104,2020-11-04,3102,109,2869,1943,1480,1478
"MA","White",20201111,2020-11-11,0,0,3102,2869,1943,1480
"MA","White",20201118,2020-11-18,4427,112,0,3102,2869,1943
"MA","White",20201125,2020-11-25,5608,135,4427,0,3102,2869
"MA","White",20201202,2020-12-02,6659,135,5608,4427,0,3102
"MA","White",20201209,2020-12-09,6663,148,6659,5608,4427,0
"MA","White",20201216,2020-12-16,12270,251,6663,6659,5608,4427
"MA","White",20201223,2020-12-23,13001,253,12270,6663,6659,5608
"MA","White",20201230,2020-12-30,13076,272,13001,12270,6663,6659
"MA","White",20210106,2021-01-06,12762,272,13076,13001,12270,6663
"MA","White",20210113,2021-01-13,17345,372,12762,13076,13001,12270
"MA","White",20210120,2021-01-20,13499,343,17345,12762,13076,13001
"MA","White",20210127,2021-01-27,12762,343,13499,17345,12762,13076
"MA","White",20210203,2021-02-03,9313,270,12762,13499,17345,12762
"MA","White",20210210,2021-02-10,8204,346,9313,12762,13499,17345
"MA","White",20210217,2021-02-17,5849,306,8204,9313,12762,13499
"MA","White",20210224,2021-02-24,5309,221,5849,8204,9313,12762
"MA","White",20210303,2021-03-03,4684,205,5309,5849,8204,9313
"MA","Latinx",20200422,2020-04-22,2058,56,NA,NA,NA,NA
"MA","Latinx",20200429,2020-04-29,2516,81,2058,NA,NA,NA
"MA","Latinx",20200506,2020-05-06,2252,51,2516,2058,NA,NA
"MA","Latinx",20200513,2020-05-13,3597,91,2252,2516,2058,NA
"MA","Latinx",20200520,2020-05-20,2520,41,3597,2252,2516,2058
"MA","Latinx",20200527,2020-05-27,1479,35,2520,3597,2252,2516
"MA","Latinx",20200603,2020-06-03,1733,59,1479,2520,3597,2252
"MA","Latinx",20200610,2020-06-10,889,35,1733,1479,2520,3597
"MA","Latinx",20200617,2020-06-17,693,26,889,1733,1479,2520
"MA","Latinx",20200624,2020-06-24,494,22,693,889,1733,1479
"MA","Latinx",20200701,2020-07-01,405,10,494,693,889,1733
"MA","Latinx",20200708,2020-07-08,367,15,405,494,693,889
"MA","Latinx",20200715,2020-07-15,375,4,367,405,494,693
"MA","Latinx",20200722,2020-07-22,429,10,375,367,405,494
"MA","Latinx",20200729,2020-07-29,445,13,429,375,367,405
"MA","Latinx",20200805,2020-08-05,759,4,445,429,375,367
"MA","Latinx",20200812,2020-08-12,759,5,759,445,429,375
"MA","Latinx",20200819,2020-08-19,874,5,759,759,445,429
"MA","Latinx",20200826,2020-08-26,821,7,874,759,759,445
"MA","Latinx",20200902,2020-09-02,577,8,821,874,759,759
"MA","Latinx",20200909,2020-09-09,806,5,577,821,874,759
"MA","Latinx",20200916,2020-09-16,903,3,806,577,821,874
"MA","Latinx",20200923,2020-09-23,1013,4,903,806,577,821
"MA","Latinx",20200930,2020-09-30,1215,6,1013,903,806,577
"MA","Latinx",20201007,2020-10-07,1416,7,1215,1013,903,806
"MA","Latinx",20201014,2020-10-14,1321,4,1416,1215,1013,903
"MA","Latinx",20201021,2020-10-21,1813,7,1321,1416,1215,1013
"MA","Latinx",20201028,2020-10-28,2149,12,1813,1321,1416,1215
"MA","Latinx",20201104,2020-11-04,2399,6,2149,1813,1321,1416
"MA","Latinx",20201111,2020-11-11,0,0,2399,2149,1813,1321
"MA","Latinx",20201118,2020-11-18,3274,11,0,2399,2149,1813
"MA","Latinx",20201125,2020-11-25,4053,13,3274,0,2399,2149
"MA","Latinx",20201202,2020-12-02,3930,19,4053,3274,0,2399
"MA","Latinx",20201209,2020-12-09,3696,27,3930,4053,3274,0
"MA","Latinx",20201216,2020-12-16,7531,35,3696,3930,4053,3274
"MA","Latinx",20201223,2020-12-23,7781,36,7531,3696,3930,4053
"MA","Latinx",20201230,2020-12-30,6602,32,7781,7531,3696,3930
"MA","Latinx",20210106,2021-01-06,12873,38,6602,7781,7531,3696
"MA","Latinx",20210113,2021-01-13,8691,51,12873,6602,7781,7531
"MA","Latinx",20210120,2021-01-20,6528,44,8691,12873,6602,7781
"MA","Latinx",20210127,2021-01-27,6039,38,6528,8691,12873,6602
"MA","Latinx",20210203,2021-02-03,4027,45,6039,6528,8691,12873
"MA","Latinx",20210210,2021-02-10,3593,53,4027,6039,6528,8691
"MA","Latinx",20210217,2021-02-17,2796,35,3593,4027,6039,6528
"MA","Latinx",20210224,2021-02-24,2505,31,2796,3593,4027,6039
"MA","Latinx",20210303,2021-03-03,2340,42,2505,2796,3593,4027
"MD","Asian",20200422,2020-04-22,74,11,NA,NA,NA,NA
"MD","Asian",20200429,2020-04-29,130,15,74,NA,NA,NA
"MD","Asian",20200506,2020-05-06,146,12,130,74,NA,NA
"MD","Asian",20200513,2020-05-13,109,10,146,130,74,NA
"MD","Asian",20200520,2020-05-20,134,19,109,146,130,74
"MD","Asian",20200527,2020-05-27,94,14,134,109,146,130
"MD","Asian",20200603,2020-06-03,131,13,94,134,109,146
"MD","Asian",20200610,2020-06-10,92,5,131,94,134,109
"MD","Asian",20200617,2020-06-17,85,7,92,131,94,134
"MD","Asian",20200624,2020-06-24,53,5,85,92,131,94
"MD","Asian",20200701,2020-07-01,36,5,53,85,92,131
"MD","Asian",20200708,2020-07-08,39,2,36,53,85,92
"MD","Asian",20200715,2020-07-15,105,2,39,36,53,85
"MD","Asian",20200722,2020-07-22,74,1,105,39,36,53
"MD","Asian",20200729,2020-07-29,93,1,74,105,39,36
"MD","Asian",20200805,2020-08-05,49,1,93,74,105,39
"MD","Asian",20200812,2020-08-12,97,2,49,93,74,105
"MD","Asian",20200819,2020-08-19,92,1,97,49,93,74
"MD","Asian",20200826,2020-08-26,83,2,92,97,49,93
"MD","Asian",20200902,2020-09-02,136,1,83,92,97,49
"MD","Asian",20200909,2020-09-09,94,3,136,83,92,97
"MD","Asian",20200916,2020-09-16,73,0,94,136,83,92
"MD","Asian",20200923,2020-09-23,46,3,73,94,136,83
"MD","Asian",20200930,2020-09-30,66,4,46,73,94,136
"MD","Asian",20201007,2020-10-07,70,1,66,46,73,94
"MD","Asian",20201014,2020-10-14,105,0,70,66,46,73
"MD","Asian",20201021,2020-10-21,96,0,105,70,66,46
"MD","Asian",20201028,2020-10-28,98,2,96,105,70,66
"MD","Asian",20201104,2020-11-04,116,1,98,96,105,70
"MD","Asian",20201111,2020-11-11,210,4,116,98,96,105
"MD","Asian",20201118,2020-11-18,277,4,210,116,98,96
"MD","Asian",20201125,2020-11-25,336,3,277,210,116,98
"MD","Asian",20201202,2020-12-02,363,6,336,277,210,116
"MD","Asian",20201209,2020-12-09,417,5,363,336,277,210
"MD","Asian",20201216,2020-12-16,459,5,417,363,336,277
"MD","Asian",20201223,2020-12-23,367,7,459,417,363,336
"MD","Asian",20201230,2020-12-30,426,6,367,459,417,363
"MD","Asian",20210106,2021-01-06,428,7,426,367,459,417
"MD","Asian",20210113,2021-01-13,563,7,428,426,367,459
"MD","Asian",20210120,2021-01-20,474,15,563,428,426,367
"MD","Asian",20210127,2021-01-27,398,9,474,563,428,426
"MD","Asian",20210203,2021-02-03,299,13,398,474,563,428
"MD","Asian",20210210,2021-02-10,289,3,299,398,474,563
"MD","Asian",20210217,2021-02-17,188,8,289,299,398,474
"MD","Asian",20210224,2021-02-24,160,6,188,289,299,398
"MD","Asian",20210303,2021-03-03,206,3,160,188,289,299
"MD","Black",20200422,2020-04-22,1816,150,NA,NA,NA,NA
"MD","Black",20200429,2020-04-29,2075,115,1816,NA,NA,NA
"MD","Black",20200506,2020-05-06,2033,138,2075,1816,NA,NA
"MD","Black",20200513,2020-05-13,1492,149,2033,2075,1816,NA
"MD","Black",20200520,2020-05-20,1779,185,1492,2033,2075,1816
"MD","Black",20200527,2020-05-27,1298,104,1779,1492,2033,2075
"MD","Black",20200603,2020-06-03,1639,105,1298,1779,1492,2033
"MD","Black",20200610,2020-06-10,1358,80,1639,1298,1779,1492
"MD","Black",20200617,2020-06-17,803,56,1358,1639,1298,1779
"MD","Black",20200624,2020-06-24,814,40,803,1358,1639,1298
"MD","Black",20200701,2020-07-01,632,33,814,803,1358,1639
"MD","Black",20200708,2020-07-08,825,23,632,814,803,1358
"MD","Black",20200715,2020-07-15,1496,37,825,632,814,803
"MD","Black",20200722,2020-07-22,1719,30,1496,825,632,814
"MD","Black",20200729,2020-07-29,2686,30,1719,1496,825,632
"MD","Black",20200805,2020-08-05,2291,33,2686,1719,1496,825
"MD","Black",20200812,2020-08-12,2323,31,2291,2686,1719,1496
"MD","Black",20200819,2020-08-19,1637,18,2323,2291,2686,1719
"MD","Black",20200826,2020-08-26,1313,22,1637,2323,2291,2686
"MD","Black",20200902,2020-09-02,1479,25,1313,1637,2323,2291
"MD","Black",20200909,2020-09-09,1263,15,1479,1313,1637,2323
"MD","Black",20200916,2020-09-16,1144,17,1263,1479,1313,1637
"MD","Black",20200923,2020-09-23,951,22,1144,1263,1479,1313
"MD","Black",20200930,2020-09-30,918,15,951,1144,1263,1479
"MD","Black",20201007,2020-10-07,958,10,918,951,1144,1263
"MD","Black",20201014,2020-10-14,1137,18,958,918,951,1144
"MD","Black",20201021,2020-10-21,1099,8,1137,958,918,951
"MD","Black",20201028,2020-10-28,1333,23,1099,1137,958,918
"MD","Black",20201104,2020-11-04,1688,6,1333,1099,1137,958
"MD","Black",20201111,2020-11-11,2544,26,1688,1333,1099,1137
"MD","Black",20201118,2020-11-18,3692,40,2544,1688,1333,1099
"MD","Black",20201125,2020-11-25,4585,29,3692,2544,1688,1333
"MD","Black",20201202,2020-12-02,4200,57,4585,3692,2544,1688
"MD","Black",20201209,2020-12-09,5150,77,4200,4585,3692,2544
"MD","Black",20201216,2020-12-16,5265,71,5150,4200,4585,3692
"MD","Black",20201223,2020-12-23,4365,71,5265,5150,4200,4585
"MD","Black",20201230,2020-12-30,4032,74,4365,5265,5150,4200
"MD","Black",20210106,2021-01-06,4555,70,4032,4365,5265,5150
"MD","Black",20210113,2021-01-13,5334,79,4555,4032,4365,5265
"MD","Black",20210120,2021-01-20,4651,75,5334,4555,4032,4365
"MD","Black",20210127,2021-01-27,4104,67,4651,5334,4555,4032
"MD","Black",20210203,2021-02-03,3253,65,4104,4651,5334,4555
"MD","Black",20210210,2021-02-10,2860,64,3253,4104,4651,5334
"MD","Black",20210217,2021-02-17,2047,57,2860,3253,4104,4651
"MD","Black",20210224,2021-02-24,1915,39,2047,2860,3253,4104
"MD","Black",20210303,2021-03-03,1940,53,1915,2047,2860,3253
"MD","Other",20200422,2020-04-22,214,3,NA,NA,NA,NA
"MD","Other",20200429,2020-04-29,176,7,214,NA,NA,NA
"MD","Other",20200506,2020-05-06,239,0,176,214,NA,NA
"MD","Other",20200513,2020-05-13,717,6,239,176,214,NA
"MD","Other",20200520,2020-05-20,403,3,717,239,176,214
"MD","Other",20200527,2020-05-27,235,1,403,717,239,176
"MD","Other",20200603,2020-06-03,424,1,235,403,717,239
"MD","Other",20200610,2020-06-10,320,-2,424,235,403,717
"MD","Other",20200617,2020-06-17,87,0,320,424,235,403
"MD","Other",20200624,2020-06-24,96,1,87,320,424,235
"MD","Other",20200701,2020-07-01,76,1,96,87,320,424
"MD","Other",20200708,2020-07-08,102,1,76,96,87,320
"MD","Other",20200715,2020-07-15,137,2,102,76,96,87
"MD","Other",20200722,2020-07-22,190,0,137,102,76,96
"MD","Other",20200729,2020-07-29,211,-1,190,137,102,76
"MD","Other",20200805,2020-08-05,86,1,211,190,137,102
"MD","Other",20200812,2020-08-12,220,1,86,211,190,137
"MD","Other",20200819,2020-08-19,143,0,220,86,211,190
"MD","Other",20200826,2020-08-26,194,2,143,220,86,211
"MD","Other",20200902,2020-09-02,188,0,194,143,220,86
"MD","Other",20200909,2020-09-09,180,1,188,194,143,220
"MD","Other",20200916,2020-09-16,188,0,180,188,194,143
"MD","Other",20200923,2020-09-23,137,0,188,180,188,194
"MD","Other",20200930,2020-09-30,150,2,137,188,180,188
"MD","Other",20201007,2020-10-07,209,-1,150,137,188,180
"MD","Other",20201014,2020-10-14,221,1,209,150,137,188
"MD","Other",20201021,2020-10-21,216,2,221,209,150,137
"MD","Other",20201028,2020-10-28,258,0,216,221,209,150
"MD","Other",20201104,2020-11-04,287,2,258,216,221,209
"MD","Other",20201111,2020-11-11,466,0,287,258,216,221
"MD","Other",20201118,2020-11-18,583,2,466,287,258,216
"MD","Other",20201125,2020-11-25,654,1,583,466,287,258
"MD","Other",20201202,2020-12-02,654,2,654,583,466,287
"MD","Other",20201209,2020-12-09,854,-2,654,654,583,466
"MD","Other",20201216,2020-12-16,954,6,854,654,654,583
"MD","Other",20201223,2020-12-23,737,0,954,854,654,654
"MD","Other",20201230,2020-12-30,779,3,737,954,854,654
"MD","Other",20210106,2021-01-06,938,5,779,737,954,854
"MD","Other",20210113,2021-01-13,1139,0,938,779,737,954
"MD","Other",20210120,2021-01-20,897,2,1139,938,779,737
"MD","Other",20210127,2021-01-27,643,2,897,1139,938,779
"MD","Other",20210203,2021-02-03,580,4,643,897,1139,938
"MD","Other",20210210,2021-02-10,370,2,580,643,897,1139
"MD","Other",20210217,2021-02-17,334,1,370,580,643,897
"MD","Other",20210224,2021-02-24,274,1,334,370,580,643
"MD","Other",20210303,2021-03-03,227,3,274,334,370,580
"MD","Unknown",20200422,2020-04-22,630,-63,NA,NA,NA,NA
"MD","Unknown",20200429,2020-04-29,921,66,630,NA,NA,NA
"MD","Unknown",20200506,2020-05-06,1503,4,921,630,NA,NA
"MD","Unknown",20200513,2020-05-13,1155,7,1503,921,630,NA
"MD","Unknown",20200520,2020-05-20,1326,-8,1155,1503,921,630
"MD","Unknown",20200527,2020-05-27,1661,-1,1326,1155,1503,921
"MD","Unknown",20200603,2020-06-03,984,-20,1661,1326,1155,1503
"MD","Unknown",20200610,2020-06-10,-99,-12,984,1661,1326,1155
"MD","Unknown",20200617,2020-06-17,989,-8,-99,984,1661,1326
"MD","Unknown",20200624,2020-06-24,134,-8,989,-99,984,1661
"MD","Unknown",20200701,2020-07-01,712,1,134,989,-99,984
"MD","Unknown",20200708,2020-07-08,828,-6,712,134,989,-99
"MD","Unknown",20200715,2020-07-15,10,-9,828,712,134,989
"MD","Unknown",20200722,2020-07-22,997,-2,10,828,712,134
"MD","Unknown",20200729,2020-07-29,458,14,997,10,828,712
"MD","Unknown",20200805,2020-08-05,449,-16,458,997,10,828
"MD","Unknown",20200812,2020-08-12,511,4,449,458,997,10
"MD","Unknown",20200819,2020-08-19,511,-1,511,449,458,997
"MD","Unknown",20200826,2020-08-26,459,6,511,511,449,458
"MD","Unknown",20200902,2020-09-02,511,-7,459,511,511,449
"MD","Unknown",20200909,2020-09-09,584,4,511,459,511,511
"MD","Unknown",20200916,2020-09-16,732,-3,584,511,459,511
"MD","Unknown",20200923,2020-09-23,534,-3,732,584,511,459
"MD","Unknown",20200930,2020-09-30,549,1,534,732,584,511
"MD","Unknown",20201007,2020-10-07,627,-2,549,534,732,584
"MD","Unknown",20201014,2020-10-14,423,4,627,549,534,732
"MD","Unknown",20201021,2020-10-21,609,0,423,627,549,534
"MD","Unknown",20201028,2020-10-28,702,-1,609,423,627,549
"MD","Unknown",20201104,2020-11-04,887,3,702,609,423,627
"MD","Unknown",20201111,2020-11-11,1047,5,887,702,609,423
"MD","Unknown",20201118,2020-11-18,1699,6,1047,887,702,609
"MD","Unknown",20201125,2020-11-25,2229,22,1699,1047,887,702
"MD","Unknown",20201202,2020-12-02,2138,1,2229,1699,1047,887
