"State","Race","Date","DateAsDate","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4"
"IA","White",20210228,2021-02-28,2103,128,-4655,2839,-120,3783
"IA","White",20210307,2021-03-07,8696,78,2103,-4655,2839,-120
"ID","AIAN",20200419,2020-04-19,0,0,NA,NA,NA,NA
"ID","AIAN",20200426,2020-04-26,0,0,0,NA,NA,NA
"ID","AIAN",20200503,2020-05-03,0,0,0,0,NA,NA
"ID","AIAN",20200510,2020-05-10,2,0,0,0,0,NA
"ID","AIAN",20200517,2020-05-17,2,0,2,0,0,0
"ID","AIAN",20200524,2020-05-24,2,0,2,2,0,0
"ID","AIAN",20200531,2020-05-31,9,0,2,2,2,0
"ID","AIAN",20200607,2020-06-07,16,0,9,2,2,2
"ID","AIAN",20200614,2020-06-14,4,0,16,9,2,2
"ID","AIAN",20200621,2020-06-21,6,0,4,16,9,2
"ID","AIAN",20200628,2020-06-28,12,0,6,4,16,9
"ID","AIAN",20200705,2020-07-05,7,0,12,6,4,16
"ID","AIAN",20200712,2020-07-12,16,0,7,12,6,4
"ID","AIAN",20200719,2020-07-19,20,0,16,7,12,6
"ID","AIAN",20200726,2020-07-26,7,0,20,16,7,12
"ID","AIAN",20200802,2020-08-02,18,0,7,20,16,7
"ID","AIAN",20200809,2020-08-09,31,0,18,7,20,16
"ID","AIAN",20200816,2020-08-16,76,0,31,18,7,20
"ID","AIAN",20200823,2020-08-23,60,0,76,31,18,7
"ID","AIAN",20200830,2020-08-30,63,0,60,76,31,18
"ID","AIAN",20200906,2020-09-06,50,0,63,60,76,31
"ID","AIAN",20200913,2020-09-13,101,0,50,63,60,76
"ID","AIAN",20200920,2020-09-20,25,0,101,50,63,60
"ID","AIAN",20200927,2020-09-27,51,0,25,101,50,63
"ID","AIAN",20201004,2020-10-04,60,1,51,25,101,50
"ID","AIAN",20201011,2020-10-11,77,1,60,51,25,101
"ID","AIAN",20201018,2020-10-18,90,1,77,60,51,25
"ID","AIAN",20201025,2020-10-25,68,0,90,77,60,51
"ID","AIAN",20201101,2020-11-01,55,4,68,90,77,60
"ID","AIAN",20201108,2020-11-08,50,0,55,68,90,77
"ID","AIAN",20201115,2020-11-15,108,0,50,55,68,90
"ID","AIAN",20201122,2020-11-22,133,3,108,50,55,68
"ID","AIAN",20201129,2020-11-29,62,1,133,108,50,55
"ID","AIAN",20201206,2020-12-06,90,1,62,133,108,50
"ID","AIAN",20201213,2020-12-13,74,2,90,62,133,108
"ID","AIAN",20201220,2020-12-20,74,1,74,90,62,133
"ID","AIAN",20201227,2020-12-27,59,3,74,74,90,62
"ID","AIAN",20210103,2021-01-03,76,3,59,74,74,90
"ID","AIAN",20210110,2021-01-10,53,2,76,59,74,74
"ID","AIAN",20210117,2021-01-17,67,2,53,76,59,74
"ID","AIAN",20210124,2021-01-24,52,2,67,53,76,59
"ID","AIAN",20210131,2021-01-31,20,0,52,67,53,76
"ID","AIAN",20210207,2021-02-07,25,1,20,52,67,53
"ID","AIAN",20210214,2021-02-14,20,1,25,20,52,67
"ID","AIAN",20210221,2021-02-21,22,0,20,25,20,52
"ID","AIAN",20210228,2021-02-28,4,0,22,20,25,20
"ID","AIAN",20210307,2021-03-07,26,0,4,22,20,25
"ID","Asian",20200419,2020-04-19,0,0,NA,NA,NA,NA
"ID","Asian",20200426,2020-04-26,0,0,0,NA,NA,NA
"ID","Asian",20200503,2020-05-03,0,0,0,0,NA,NA
"ID","Asian",20200510,2020-05-10,6,0,0,0,0,NA
"ID","Asian",20200517,2020-05-17,3,0,6,0,0,0
"ID","Asian",20200524,2020-05-24,3,0,3,6,0,0
"ID","Asian",20200531,2020-05-31,0,0,3,3,6,0
"ID","Asian",20200607,2020-06-07,1,0,0,3,3,6
"ID","Asian",20200614,2020-06-14,2,0,1,0,3,3
"ID","Asian",20200621,2020-06-21,4,0,2,1,0,3
"ID","Asian",20200628,2020-06-28,9,0,4,2,1,0
"ID","Asian",20200705,2020-07-05,19,0,9,4,2,1
"ID","Asian",20200712,2020-07-12,16,0,19,9,4,2
"ID","Asian",20200719,2020-07-19,33,0,16,19,9,4
"ID","Asian",20200726,2020-07-26,23,0,33,16,19,9
"ID","Asian",20200802,2020-08-02,17,0,23,33,16,19
"ID","Asian",20200809,2020-08-09,21,0,17,23,33,16
"ID","Asian",20200816,2020-08-16,15,0,21,17,23,33
"ID","Asian",20200823,2020-08-23,12,0,15,21,17,23
"ID","Asian",20200830,2020-08-30,17,0,12,15,21,17
"ID","Asian",20200906,2020-09-06,8,0,17,12,15,21
"ID","Asian",20200913,2020-09-13,9,0,8,17,12,15
"ID","Asian",20200920,2020-09-20,30,0,9,8,17,12
"ID","Asian",20200927,2020-09-27,15,0,30,9,8,17
"ID","Asian",20201004,2020-10-04,23,0,15,30,9,8
"ID","Asian",20201011,2020-10-11,34,0,23,15,30,9
"ID","Asian",20201018,2020-10-18,37,0,34,23,15,30
"ID","Asian",20201025,2020-10-25,29,0,37,34,23,15
"ID","Asian",20201101,2020-11-01,34,0,29,37,34,23
"ID","Asian",20201108,2020-11-08,53,0,34,29,37,34
"ID","Asian",20201115,2020-11-15,47,2,53,34,29,37
"ID","Asian",20201122,2020-11-22,58,1,47,53,34,29
"ID","Asian",20201129,2020-11-29,40,0,58,47,53,34
"ID","Asian",20201206,2020-12-06,48,0,40,58,47,53
"ID","Asian",20201213,2020-12-13,68,0,48,40,58,47
"ID","Asian",20201220,2020-12-20,66,2,68,48,40,58
"ID","Asian",20201227,2020-12-27,74,0,66,68,48,40
"ID","Asian",20210103,2021-01-03,51,0,74,66,68,48
"ID","Asian",20210110,2021-01-10,55,0,51,74,66,68
"ID","Asian",20210117,2021-01-17,39,0,55,51,74,66
"ID","Asian",20210124,2021-01-24,51,2,39,55,51,74
"ID","Asian",20210131,2021-01-31,31,0,51,39,55,51
"ID","Asian",20210207,2021-02-07,9,0,31,51,39,55
"ID","Asian",20210214,2021-02-14,18,1,9,31,51,39
"ID","Asian",20210221,2021-02-21,25,1,18,9,31,51
"ID","Asian",20210228,2021-02-28,17,0,25,18,9,31
"ID","Asian",20210307,2021-03-07,17,0,17,25,18,9
"ID","Black",20200419,2020-04-19,0,0,NA,NA,NA,NA
"ID","Black",20200426,2020-04-26,0,0,0,NA,NA,NA
"ID","Black",20200503,2020-05-03,0,0,0,0,NA,NA
"ID","Black",20200510,2020-05-10,23,0,0,0,0,NA
"ID","Black",20200517,2020-05-17,7,0,23,0,0,0
"ID","Black",20200524,2020-05-24,10,0,7,23,0,0
"ID","Black",20200531,2020-05-31,5,0,10,7,23,0
"ID","Black",20200607,2020-06-07,12,0,5,10,7,23
"ID","Black",20200614,2020-06-14,7,0,12,5,10,7
"ID","Black",20200621,2020-06-21,1,0,7,12,5,10
"ID","Black",20200628,2020-06-28,13,0,1,7,12,5
"ID","Black",20200705,2020-07-05,34,0,13,1,7,12
"ID","Black",20200712,2020-07-12,37,0,34,13,1,7
"ID","Black",20200719,2020-07-19,41,0,37,34,13,1
"ID","Black",20200726,2020-07-26,31,0,41,37,34,13
"ID","Black",20200802,2020-08-02,25,0,31,41,37,34
"ID","Black",20200809,2020-08-09,22,0,25,31,41,37
"ID","Black",20200816,2020-08-16,28,0,22,25,31,41
"ID","Black",20200823,2020-08-23,16,0,28,22,25,31
"ID","Black",20200830,2020-08-30,16,0,16,28,22,25
"ID","Black",20200906,2020-09-06,7,0,16,16,28,22
"ID","Black",20200913,2020-09-13,9,0,7,16,16,28
"ID","Black",20200920,2020-09-20,6,0,9,7,16,16
"ID","Black",20200927,2020-09-27,16,0,6,9,7,16
"ID","Black",20201004,2020-10-04,9,0,16,6,9,7
"ID","Black",20201011,2020-10-11,31,0,9,16,6,9
"ID","Black",20201018,2020-10-18,28,0,31,9,16,6
"ID","Black",20201025,2020-10-25,30,0,28,31,9,16
"ID","Black",20201101,2020-11-01,26,0,30,28,31,9
"ID","Black",20201108,2020-11-08,39,0,26,30,28,31
"ID","Black",20201115,2020-11-15,28,0,39,26,30,28
"ID","Black",20201122,2020-11-22,46,0,28,39,26,30
"ID","Black",20201129,2020-11-29,33,0,46,28,39,26
"ID","Black",20201206,2020-12-06,40,0,33,46,28,39
"ID","Black",20201213,2020-12-13,43,0,40,33,46,28
"ID","Black",20201220,2020-12-20,37,0,43,40,33,46
"ID","Black",20201227,2020-12-27,35,0,37,43,40,33
"ID","Black",20210103,2021-01-03,35,0,35,37,43,40
"ID","Black",20210110,2021-01-10,0,0,35,35,37,43
"ID","Black",20210117,2021-01-17,31,0,0,35,35,37
"ID","Black",20210124,2021-01-24,35,0,31,0,35,35
"ID","Black",20210131,2021-01-31,15,0,35,31,0,35
"ID","Black",20210207,2021-02-07,17,0,15,35,31,0
"ID","Black",20210214,2021-02-14,15,0,17,15,35,31
"ID","Black",20210221,2021-02-21,11,0,15,17,15,35
"ID","Black",20210228,2021-02-28,6,0,11,15,17,15
"ID","Black",20210307,2021-03-07,13,0,6,11,15,17
"ID","Other",20200419,2020-04-19,0,0,NA,NA,NA,NA
"ID","Other",20200426,2020-04-26,0,0,0,NA,NA,NA
"ID","Other",20200503,2020-05-03,0,0,0,0,NA,NA
"ID","Other",20200510,2020-05-10,12,0,0,0,0,NA
"ID","Other",20200517,2020-05-17,36,0,12,0,0,0
"ID","Other",20200524,2020-05-24,28,0,36,12,0,0
"ID","Other",20200531,2020-05-31,38,0,28,36,12,0
"ID","Other",20200607,2020-06-07,58,0,38,28,36,12
"ID","Other",20200614,2020-06-14,18,0,58,38,28,36
"ID","Other",20200621,2020-06-21,43,0,18,58,38,28
"ID","Other",20200628,2020-06-28,124,0,43,18,58,38
"ID","Other",20200705,2020-07-05,280,0,124,43,18,58
"ID","Other",20200712,2020-07-12,364,0,280,124,43,18
"ID","Other",20200719,2020-07-19,514,0,364,280,124,43
"ID","Other",20200726,2020-07-26,410,0,514,364,280,124
"ID","Other",20200802,2020-08-02,297,0,410,514,364,280
"ID","Other",20200809,2020-08-09,381,0,297,410,514,364
"ID","Other",20200816,2020-08-16,231,0,381,297,410,514
"ID","Other",20200823,2020-08-23,191,0,231,381,297,410
"ID","Other",20200830,2020-08-30,167,0,191,231,381,297
"ID","Other",20200906,2020-09-06,169,0,167,191,231,381
"ID","Other",20200913,2020-09-13,168,0,169,167,191,231
"ID","Other",20200920,2020-09-20,185,0,168,169,167,191
"ID","Other",20200927,2020-09-27,228,0,185,168,169,167
"ID","Other",20201004,2020-10-04,394,0,228,185,168,169
"ID","Other",20201011,2020-10-11,274,0,394,228,185,168
"ID","Other",20201018,2020-10-18,324,2,274,394,228,185
"ID","Other",20201025,2020-10-25,465,1,324,274,394,228
"ID","Other",20201101,2020-11-01,430,4,465,324,274,394
"ID","Other",20201108,2020-11-08,490,0,430,465,324,274
"ID","Other",20201115,2020-11-15,587,0,490,430,465,324
"ID","Other",20201122,2020-11-22,589,2,587,490,430,465
"ID","Other",20201129,2020-11-29,552,0,589,587,490,430
"ID","Other",20201206,2020-12-06,702,0,552,589,587,490
"ID","Other",20201213,2020-12-13,725,2,702,552,589,587
"ID","Other",20201220,2020-12-20,586,1,725,702,552,589
"ID","Other",20201227,2020-12-27,433,2,586,725,702,552
"ID","Other",20210103,2021-01-03,206,2,433,586,725,702
"ID","Other",20210110,2021-01-10,654,3,206,433,586,725
"ID","Other",20210117,2021-01-17,390,2,654,206,433,586
"ID","Other",20210124,2021-01-24,315,2,390,654,206,433
"ID","Other",20210131,2021-01-31,251,1,315,390,654,206
"ID","Other",20210207,2021-02-07,238,-1,251,315,390,654
"ID","Other",20210214,2021-02-14,145,0,238,251,315,390
"ID","Other",20210221,2021-02-21,87,2,145,238,251,315
"ID","Other",20210228,2021-02-28,118,3,87,145,238,251
"ID","Other",20210307,2021-03-07,100,0,118,87,145,238
"ID","Unknown",20200419,2020-04-19,0,0,NA,NA,NA,NA
"ID","Unknown",20200426,2020-04-26,2,0,0,NA,NA,NA
"ID","Unknown",20200503,2020-05-03,0,1,2,0,NA,NA
"ID","Unknown",20200510,2020-05-10,694,1,0,2,0,NA
"ID","Unknown",20200517,2020-05-17,-34,-2,694,0,2,0
"ID","Unknown",20200524,2020-05-24,69,0,-34,694,0,2
"ID","Unknown",20200531,2020-05-31,60,0,69,-34,694,0
"ID","Unknown",20200607,2020-06-07,61,0,60,69,-34,694
"ID","Unknown",20200614,2020-06-14,65,0,61,60,69,-34
"ID","Unknown",20200621,2020-06-21,243,0,65,61,60,69
"ID","Unknown",20200628,2020-06-28,500,0,243,65,61,60
"ID","Unknown",20200705,2020-07-05,881,0,500,243,65,61
"ID","Unknown",20200712,2020-07-12,1021,0,881,500,243,65
"ID","Unknown",20200719,2020-07-19,1495,0,1021,881,500,243
"ID","Unknown",20200726,2020-07-26,1187,0,1495,1021,881,500
"ID","Unknown",20200802,2020-08-02,1180,0,1187,1495,1021,881
"ID","Unknown",20200809,2020-08-09,1198,0,1180,1187,1495,1021
"ID","Unknown",20200816,2020-08-16,1108,-1,1198,1180,1187,1495
"ID","Unknown",20200823,2020-08-23,649,-2,1108,1198,1180,1187
"ID","Unknown",20200830,2020-08-30,638,3,649,1108,1198,1180
"ID","Unknown",20200906,2020-09-06,642,0,638,649,1108,1198
"ID","Unknown",20200913,2020-09-13,449,-4,642,638,649,1108
"ID","Unknown",20200920,2020-09-20,776,3,449,642,638,649
"ID","Unknown",20200927,2020-09-27,959,-1,776,449,642,638
"ID","Unknown",20201004,2020-10-04,1166,2,959,776,449,642
"ID","Unknown",20201011,2020-10-11,1249,-6,1166,959,776,449
"ID","Unknown",20201018,2020-10-18,1453,11,1249,1166,959,776
"ID","Unknown",20201025,2020-10-25,2152,2,1453,1249,1166,959
"ID","Unknown",20201101,2020-11-01,1754,-11,2152,1453,1249,1166
"ID","Unknown",20201108,2020-11-08,2691,10,1754,2152,1453,1249
"ID","Unknown",20201115,2020-11-15,3718,6,2691,1754,2152,1453
"ID","Unknown",20201122,2020-11-22,3780,-7,3718,2691,1754,2152
"ID","Unknown",20201129,2020-11-29,4280,7,3780,3718,2691,1754
"ID","Unknown",20201206,2020-12-06,3825,-3,4280,3780,3718,2691
"ID","Unknown",20201213,2020-12-13,3848,12,3825,4280,3780,3718
"ID","Unknown",20201220,2020-12-20,3018,-11,3848,3825,4280,3780
"ID","Unknown",20201227,2020-12-27,1465,-2,3018,3848,3825,4280
"ID","Unknown",20210103,2021-01-03,1353,14,1465,3018,3848,3825
"ID","Unknown",20210110,2021-01-10,1789,-12,1353,1465,3018,3848
"ID","Unknown",20210117,2021-01-17,1164,-4,1789,1353,1465,3018
"ID","Unknown",20210124,2021-01-24,-66,4,1164,1789,1353,1465
"ID","Unknown",20210131,2021-01-31,222,1,-66,1164,1789,1353
"ID","Unknown",20210207,2021-02-07,536,9,222,-66,1164,1789
"ID","Unknown",20210214,2021-02-14,496,-11,536,222,-66,1164
"ID","Unknown",20210221,2021-02-21,382,-7,496,536,222,-66
"ID","Unknown",20210228,2021-02-28,562,6,382,496,536,222
"ID","Unknown",20210307,2021-03-07,444,-1,562,382,496,536
"ID","White",20200419,2020-04-19,0,0,NA,NA,NA,NA
"ID","White",20200426,2020-04-26,0,0,0,NA,NA,NA
"ID","White",20200503,2020-05-03,0,3,0,0,NA,NA
"ID","White",20200510,2020-05-10,1119,2,0,0,0,NA
"ID","White",20200517,2020-05-17,175,8,1119,0,0,0
"ID","White",20200524,2020-05-24,68,5,175,1119,0,0
"ID","White",20200531,2020-05-31,57,4,68,175,1119,0
"ID","White",20200607,2020-06-07,158,1,57,68,175,1119
"ID","White",20200614,2020-06-14,156,3,158,57,68,175
"ID","White",20200621,2020-06-21,286,1,156,158,57,68
"ID","White",20200628,2020-06-28,615,1,286,156,158,57
"ID","White",20200705,2020-07-05,1102,2,615,286,156,158
"ID","White",20200712,2020-07-12,1578,9,1102,615,286,156
"ID","White",20200719,2020-07-19,1744,13,1578,1102,615,286
"ID","White",20200726,2020-07-26,1550,23,1744,1578,1102,615
"ID","White",20200802,2020-08-02,1496,45,1550,1744,1578,1102
"ID","White",20200809,2020-08-09,1513,40,1496,1550,1744,1578
"ID","White",20200816,2020-08-16,1420,32,1513,1496,1550,1744
"ID","White",20200823,2020-08-23,1182,39,1420,1513,1496,1550
"ID","White",20200830,2020-08-30,1058,49,1182,1420,1513,1496
"ID","White",20200906,2020-09-06,884,26,1058,1182,1420,1513
"ID","White",20200913,2020-09-13,836,30,884,1058,1182,1420
"ID","White",20200920,2020-09-20,1140,22,836,884,1058,1182
"ID","White",20200927,2020-09-27,1659,20,1140,836,884,1058
"ID","White",20201004,2020-10-04,3110,18,1659,1140,836,884
"ID","White",20201011,2020-10-11,2425,29,3110,1659,1140,836
"ID","White",20201018,2020-10-18,3084,14,2425,3110,1659,1140
"ID","White",20201025,2020-10-25,3496,34,3084,2425,3110,1659
"ID","White",20201101,2020-11-01,3434,58,3496,3084,2425,3110
"ID","White",20201108,2020-11-08,4531,45,3434,3496,3084,2425
"ID","White",20201115,2020-11-15,4775,65,4531,3434,3496,3084
"ID","White",20201122,2020-11-22,4787,89,4775,4531,3434,3496
"ID","White",20201129,2020-11-29,3848,63,4787,4775,4531,3434
"ID","White",20201206,2020-12-06,5305,117,3848,4787,4775,4531
"ID","White",20201213,2020-12-13,5803,123,5305,3848,4787,4775
"ID","White",20201220,2020-12-20,4989,112,5803,5305,3848,4787
"ID","White",20201227,2020-12-27,4173,71,4989,5803,5305,3848
"ID","White",20210103,2021-01-03,4382,74,4173,4989,5803,5305
"ID","White",20210110,2021-01-10,4726,81,4382,4173,4989,5803
"ID","White",20210117,2021-01-17,4170,78,4726,4382,4173,4989
"ID","White",20210124,2021-01-24,3551,51,4170,4726,4382,4173
"ID","White",20210131,2021-01-31,2628,54,3551,4170,4726,4382
"ID","White",20210207,2021-02-07,1694,33,2628,3551,4170,4726
"ID","White",20210214,2021-02-14,1574,45,1694,2628,3551,4170
"ID","White",20210221,2021-02-21,1124,27,1574,1694,2628,3551
"ID","White",20210228,2021-02-28,1281,25,1124,1574,1694,2628
"ID","White",20210307,2021-03-07,1187,20,1281,1124,1574,1694
"IL","AIAN",20200419,2020-04-19,22,510,NA,NA,NA,NA
"IL","AIAN",20200426,2020-04-26,19,-510,22,NA,NA,NA
"IL","AIAN",20200503,2020-05-03,17,1,19,22,NA,NA
"IL","AIAN",20200510,2020-05-10,44,3,17,19,22,NA
"IL","AIAN",20200517,2020-05-17,33,1,44,17,19,22
"IL","AIAN",20200524,2020-05-24,22,0,33,44,17,19
"IL","AIAN",20200531,2020-05-31,10,1,22,33,44,17
"IL","AIAN",20200607,2020-06-07,6,1,10,22,33,44
"IL","AIAN",20200614,2020-06-14,4,0,6,10,22,33
"IL","AIAN",20200621,2020-06-21,10,0,4,6,10,22
"IL","AIAN",20200628,2020-06-28,3,0,10,4,6,10
"IL","AIAN",20200705,2020-07-05,10,0,3,10,4,6
"IL","AIAN",20200712,2020-07-12,2,0,10,3,10,4
"IL","AIAN",20200719,2020-07-19,3,0,2,10,3,10
"IL","AIAN",20200726,2020-07-26,5,0,3,2,10,3
"IL","AIAN",20200802,2020-08-02,21,0,5,3,2,10
"IL","AIAN",20200809,2020-08-09,7,0,21,5,3,2
"IL","AIAN",20200816,2020-08-16,19,0,7,21,5,3
"IL","AIAN",20200823,2020-08-23,23,0,19,7,21,5
"IL","AIAN",20200830,2020-08-30,8,0,23,19,7,21
"IL","AIAN",20200906,2020-09-06,16,0,8,23,19,7
"IL","AIAN",20200913,2020-09-13,7,0,16,8,23,19
"IL","AIAN",20200920,2020-09-20,15,0,7,16,8,23
"IL","AIAN",20200927,2020-09-27,16,0,15,7,16,8
"IL","AIAN",20201004,2020-10-04,18,0,16,15,7,16
"IL","AIAN",20201011,2020-10-11,15,0,18,16,15,7
"IL","AIAN",20201018,2020-10-18,30,0,15,18,16,15
"IL","AIAN",20201025,2020-10-25,29,0,30,15,18,16
"IL","AIAN",20201101,2020-11-01,42,0,29,30,15,18
"IL","AIAN",20201108,2020-11-08,100,0,42,29,30,15
"IL","AIAN",20201115,2020-11-15,82,0,100,42,29,30
"IL","AIAN",20201122,2020-11-22,85,1,82,100,42,29
"IL","AIAN",20201129,2020-11-29,72,1,85,82,100,42
"IL","AIAN",20201206,2020-12-06,87,1,72,85,82,100
"IL","AIAN",20201213,2020-12-13,78,1,87,72,85,82
"IL","AIAN",20201220,2020-12-20,80,1,78,87,72,85
"IL","AIAN",20201227,2020-12-27,37,1,80,78,87,72
"IL","AIAN",20210103,2021-01-03,42,1,37,80,78,87
"IL","AIAN",20210110,2021-01-10,59,1,42,37,80,78
"IL","AIAN",20210117,2021-01-17,49,1,59,42,37,80
"IL","AIAN",20210124,2021-01-24,66,1,49,59,42,37
"IL","AIAN",20210131,2021-01-31,22,1,66,49,59,42
"IL","AIAN",20210207,2021-02-07,36,0,22,66,49,59
"IL","AIAN",20210214,2021-02-14,33,0,36,22,66,49
"IL","AIAN",20210221,2021-02-21,23,1,33,36,22,66
"IL","AIAN",20210228,2021-02-28,9,0,23,33,36,22
"IL","AIAN",20210307,2021-03-07,32,1,9,23,33,36
"IL","Asian",20200419,2020-04-19,394,24,NA,NA,NA,NA
"IL","Asian",20200426,2020-04-26,438,25,394,NA,NA,NA
"IL","Asian",20200503,2020-05-03,478,35,438,394,NA,NA
"IL","Asian",20200510,2020-05-10,407,36,478,438,394,NA
"IL","Asian",20200517,2020-05-17,422,47,407,478,438,394
"IL","Asian",20200524,2020-05-24,404,42,422,407,478,438
"IL","Asian",20200531,2020-05-31,231,21,404,422,407,478
"IL","Asian",20200607,2020-06-07,198,22,231,404,422,407
"IL","Asian",20200614,2020-06-14,140,19,198,231,404,422
"IL","Asian",20200621,2020-06-21,192,20,140,198,231,404
"IL","Asian",20200628,2020-06-28,124,7,192,140,198,231
"IL","Asian",20200705,2020-07-05,90,4,124,192,140,198
"IL","Asian",20200712,2020-07-12,108,14,90,124,192,140
"IL","Asian",20200719,2020-07-19,119,4,108,90,124,192
"IL","Asian",20200726,2020-07-26,153,6,119,108,90,124
"IL","Asian",20200802,2020-08-02,185,4,153,119,108,90
"IL","Asian",20200809,2020-08-09,196,5,185,153,119,108
"IL","Asian",20200816,2020-08-16,162,4,196,185,153,119
"IL","Asian",20200823,2020-08-23,223,2,162,196,185,153
"IL","Asian",20200830,2020-08-30,210,3,223,162,196,185
"IL","Asian",20200906,2020-09-06,268,1,210,223,162,196
"IL","Asian",20200913,2020-09-13,203,4,268,210,223,162
"IL","Asian",20200920,2020-09-20,217,2,203,268,210,223
"IL","Asian",20200927,2020-09-27,233,3,217,203,268,210
"IL","Asian",20201004,2020-10-04,247,3,233,217,203,268
"IL","Asian",20201011,2020-10-11,272,4,247,233,217,203
"IL","Asian",20201018,2020-10-18,391,4,272,247,233,217
"IL","Asian",20201025,2020-10-25,554,2,391,272,247,233
"IL","Asian",20201101,2020-11-01,771,3,554,391,272,247
"IL","Asian",20201108,2020-11-08,1268,3,771,554,391,272
"IL","Asian",20201115,2020-11-15,1464,9,1268,771,554,391
"IL","Asian",20201122,2020-11-22,1494,23,1464,1268,771,554
"IL","Asian",20201129,2020-11-29,1109,18,1494,1464,1268,771
"IL","Asian",20201206,2020-12-06,1409,25,1109,1494,1464,1268
"IL","Asian",20201213,2020-12-13,1325,27,1409,1109,1494,1464
"IL","Asian",20201220,2020-12-20,1206,33,1325,1409,1109,1494
"IL","Asian",20201227,2020-12-27,1149,40,1206,1325,1409,1109
"IL","Asian",20210103,2021-01-03,1085,23,1149,1206,1325,1409
"IL","Asian",20210110,2021-01-10,1208,29,1085,1149,1206,1325
"IL","Asian",20210117,2021-01-17,1129,29,1208,1085,1149,1206
"IL","Asian",20210124,2021-01-24,927,19,1129,1208,1085,1149
"IL","Asian",20210131,2021-01-31,730,18,927,1129,1208,1085
"IL","Asian",20210207,2021-02-07,782,7,730,927,1129,1208
"IL","Asian",20210214,2021-02-14,637,14,782,730,927,1129
"IL","Asian",20210221,2021-02-21,480,13,637,782,730,927
"IL","Asian",20210228,2021-02-28,409,6,480,637,782,730
"IL","Asian",20210307,2021-03-07,542,4,409,480,637,782
"IL","Black",20200419,2020-04-19,2040,194,NA,NA,NA,NA
"IL","Black",20200426,2020-04-26,2420,210,2040,NA,NA,NA
"IL","Black",20200503,2020-05-03,2322,192,2420,2040,NA,NA
"IL","Black",20200510,2020-05-10,2129,202,2322,2420,2040,NA
"IL","Black",20200517,2020-05-17,2247,210,2129,2322,2420,2040
"IL","Black",20200524,2020-05-24,1989,153,2247,2129,2322,2420
"IL","Black",20200531,2020-05-31,1334,119,1989,2247,2129,2322
"IL","Black",20200607,2020-06-07,1253,116,1334,1989,2247,2129
"IL","Black",20200614,2020-06-14,812,89,1253,1334,1989,2247
"IL","Black",20200621,2020-06-21,937,76,812,1253,1334,1989
"IL","Black",20200628,2020-06-28,833,54,937,812,1253,1334
"IL","Black",20200705,2020-07-05,917,35,833,937,812,1253
"IL","Black",20200712,2020-07-12,1137,32,917,833,937,812
"IL","Black",20200719,2020-07-19,1329,22,1137,917,833,937
"IL","Black",20200726,2020-07-26,1411,21,1329,1137,917,833
"IL","Black",20200802,2020-08-02,1380,27,1411,1329,1137,917
"IL","Black",20200809,2020-08-09,1505,21,1380,1411,1329,1137
"IL","Black",20200816,2020-08-16,1306,17,1505,1380,1411,1329
"IL","Black",20200823,2020-08-23,1263,20,1306,1505,1380,1411
"IL","Black",20200830,2020-08-30,1075,28,1263,1306,1505,1380
"IL","Black",20200906,2020-09-06,1251,17,1075,1263,1306,1505
"IL","Black",20200913,2020-09-13,849,17,1251,1075,1263,1306
"IL","Black",20200920,2020-09-20,1020,19,849,1251,1075,1263
"IL","Black",20200927,2020-09-27,1093,21,1020,849,1251,1075
"IL","Black",20201004,2020-10-04,1049,23,1093,1020,849,1251
"IL","Black",20201011,2020-10-11,1547,12,1049,1093,1020,849
"IL","Black",20201018,2020-10-18,1953,22,1547,1049,1093,1020
"IL","Black",20201025,2020-10-25,2600,32,1953,1547,1049,1093
"IL","Black",20201101,2020-11-01,3161,23,2600,1953,1547,1049
"IL","Black",20201108,2020-11-08,4363,37,3161,2600,1953,1547
"IL","Black",20201115,2020-11-15,5485,53,4363,3161,2600,1953
"IL","Black",20201122,2020-11-22,5170,82,5485,4363,3161,2600
"IL","Black",20201129,2020-11-29,4151,80,5170,5485,4363,3161
"IL","Black",20201206,2020-12-06,4602,111,4151,5170,5485,4363
"IL","Black",20201213,2020-12-13,4624,122,4602,4151,5170,5485
"IL","Black",20201220,2020-12-20,3975,109,4624,4602,4151,5170
"IL","Black",20201227,2020-12-27,3231,99,3975,4624,4602,4151
"IL","Black",20210103,2021-01-03,3918,87,3231,3975,4624,4602
"IL","Black",20210110,2021-01-10,3284,100,3918,3231,3975,4624
"IL","Black",20210117,2021-01-17,3918,81,3284,3918,3231,3975
"IL","Black",20210124,2021-01-24,3284,92,3918,3284,3918,3231
"IL","Black",20210131,2021-01-31,2570,63,3284,3918,3284,3918
"IL","Black",20210207,2021-02-07,2319,50,2570,3284,3918,3284
"IL","Black",20210214,2021-02-14,1797,54,2319,2570,3284,3918
"IL","Black",20210221,2021-02-21,1503,37,1797,2319,2570,3284
"IL","Black",20210228,2021-02-28,1278,41,1503,1797,2319,2570
"IL","Black",20210307,2021-03-07,1337,38,1278,1503,1797,2319
"IL","NHPI",20200419,2020-04-19,11,1,NA,NA,NA,NA
"IL","NHPI",20200426,2020-04-26,13,0,11,NA,NA,NA
"IL","NHPI",20200503,2020-05-03,15,1,13,11,NA,NA
"IL","NHPI",20200510,2020-05-10,56,-1,15,13,11,NA
"IL","NHPI",20200517,2020-05-17,96,0,56,15,13,11
